order_line_id;order_id;order_date;customer_id;book_id
29103;16146;2025-03-14;2039;669
29104;16146;2025-03-14;2039;208
29105;16147;2023-08-29;263;64
29106;16148;2024-03-06;4833;614
29107;16149;2024-05-14;4723;334
29108;16150;2025-08-22;5202;302
29109;16151;2025-04-07;2136;153
29110;16152;2024-10-08;2826;417
29111;16153;2023-12-31;4562;433
29112;16154;2025-07-23;1061;102
29113;16154;2025-07-23;1061;154
29114;16154;2025-07-23;1061;526
29115;16155;2025-09-06;5280;102
29116;16155;2025-09-06;5280;1
29117;16155;2025-09-06;5280;6
29118;16156;2025-05-09;2004;304
29119;16156;2025-05-09;2004;604
29120;16156;2025-05-09;2004;210
29121;16157;2023-04-26;6086;151
29122;16158;2025-09-10;5882;479
29123;16159;2024-07-29;4195;208
29124;16160;2025-01-30;4327;1
29125;16161;2023-07-22;5164;529
29126;16162;2025-02-02;916;3
29127;16162;2025-02-02;916;208
29128;16162;2025-02-02;916;608
29129;16163;2025-07-29;5531;402
29130;16164;2025-11-07;965;301
29131;16165;2025-06-05;3392;242
29132;16165;2025-06-05;3392;255
29133;16166;2025-08-11;585;203
29134;16167;2025-11-28;232;430
29135;16168;2024-02-18;5066;414
29136;16169;2024-09-07;2980;7
29137;16169;2024-09-07;2980;208
29138;16170;2024-10-18;6001;101
29139;16171;2023-02-03;3661;140
29140;16172;2025-02-23;6146;19
29141;16173;2023-12-27;3504;454
29142;16174;2023-10-03;4847;686
29143;16175;2023-12-19;483;351
29144;16176;2025-09-28;5523;323
29145;16176;2025-09-28;5523;501
29146;16176;2025-09-28;5523;320
29147;16177;2024-01-04;2449;235
29148;16177;2024-01-04;2449;248
29149;16177;2024-01-04;2449;289
29150;16178;2024-09-02;3742;323
29151;16178;2024-09-02;3742;611
29152;16179;2023-05-06;5255;99
29153;16180;2024-10-14;630;254
29154;16181;2023-01-20;2872;454
29155;16182;2024-05-12;4447;699
29156;16183;2024-06-09;4264;101
29157;16184;2023-09-14;748;109
29158;16185;2025-07-27;2134;602
29159;16185;2025-07-27;2134;402
29160;16185;2025-07-27;2134;2
29161;16186;2025-05-12;2987;590
29162;16186;2025-05-12;2987;16
29163;16187;2024-11-19;5946;459
29164;16187;2024-11-19;5946;414
29165;16188;2024-12-18;3645;193
29166;16188;2024-12-18;3645;221
29167;16189;2023-12-21;5391;1
29168;16189;2023-12-21;5391;288
29169;16190;2025-06-10;18;302
29170;16191;2025-11-12;6196;603
29171;16191;2025-11-12;6196;424
29172;16191;2025-11-12;6196;7
29173;16191;2025-11-12;6196;405
29174;16192;2025-03-22;1344;259
29175;16192;2025-03-22;1344;109
29176;16193;2025-02-03;435;508
29177;16193;2025-02-03;435;607
29178;16194;2025-03-21;186;302
29179;16195;2024-04-09;3101;248
29180;16195;2024-04-09;3101;1
29181;16196;2023-03-20;4949;125
29182;16196;2023-03-20;4949;340
29183;16197;2023-04-04;62;341
29184;16197;2023-04-04;62;310
29185;16198;2024-11-07;2721;1
29186;16199;2023-02-21;4800;235
29187;16200;2025-07-08;3103;106
29188;16200;2025-07-08;3103;1
29189;16200;2025-07-08;3103;205
29190;16201;2024-04-12;362;1
29191;16202;2025-08-18;4878;201
29192;16202;2025-08-18;4878;506
29193;16203;2024-05-08;271;1
29194;16204;2024-11-18;5917;603
29195;16204;2024-11-18;5917;208
29196;16205;2024-03-02;4204;448
29197;16206;2023-08-13;6102;94
29198;16206;2023-08-13;6102;235
29199;16206;2023-08-13;6102;626
29200;16206;2023-08-13;6102;295
29201;16206;2023-08-13;6102;463
29202;16207;2025-02-17;1922;238
29203;16207;2025-02-17;1922;426
29204;16208;2023-04-29;4249;345
29205;16208;2023-04-29;4249;320
29206;16209;2024-10-10;2511;346
29207;16210;2025-05-16;6193;15
29208;16211;2023-06-14;5655;64
29209;16212;2025-04-18;4850;196
29210;16213;2025-04-21;189;1
29211;16213;2025-04-21;189;220
29212;16213;2025-04-21;189;335
29213;16213;2025-04-21;189;321
29214;16213;2025-04-21;189;303
29215;16213;2025-04-21;189;401
29216;16214;2025-10-30;2002;534
29217;16214;2025-10-30;2002;604
29218;16214;2025-10-30;2002;301
29219;16215;2025-12-02;207;652
29220;16215;2025-12-02;207;1
29221;16216;2023-05-31;5571;52
29222;16217;2023-10-20;4740;105
29223;16218;2024-05-09;2350;3
29224;16218;2024-05-09;2350;502
29225;16218;2024-05-09;2350;603
29226;16218;2024-05-09;2350;375
29227;16219;2024-12-18;1068;208
29228;16219;2024-12-18;1068;125
29229;16219;2024-12-18;1068;424
29230;16220;2024-10-21;3358;1
29231;16220;2024-10-21;3358;298
29232;16221;2025-06-18;703;409
29233;16221;2025-06-18;703;506
29234;16222;2024-06-03;4886;227
29235;16222;2024-06-03;4886;283
29236;16223;2025-10-08;1188;379
29237;16223;2025-10-08;1188;203
29238;16224;2025-04-23;2632;28
29239;16224;2025-04-23;2632;136
29240;16224;2025-04-23;2632;309
29241;16225;2023-11-29;1575;310
29242;16226;2023-05-15;5930;101
29243;16226;2023-05-15;5930;321
29244;16226;2023-05-15;5930;544
29245;16227;2023-07-09;6170;345
29246;16227;2023-07-09;6170;132
29247;16228;2024-12-05;4865;1
29248;16228;2024-12-05;4865;347
29249;16229;2023-12-10;5596;101
29250;16230;2024-03-13;1282;603
29251;16230;2024-03-13;1282;414
29252;16230;2024-03-13;1282;614
29253;16230;2024-03-13;1282;1
29254;16231;2025-10-11;655;120
29255;16232;2025-06-10;3505;609
29256;16233;2024-08-24;3838;337
29257;16233;2024-08-24;3838;415
29258;16233;2024-08-24;3838;603
29259;16234;2024-06-26;5455;227
29260;16235;2025-08-10;3490;110
29261;16236;2023-06-26;3972;494
29262;16236;2023-06-26;3972;454
29263;16237;2024-07-09;5490;1
29264;16238;2024-10-18;330;328
29265;16238;2024-10-18;330;387
29266;16238;2024-10-18;330;309
29267;16238;2024-10-18;330;385
29268;16239;2025-01-12;247;279
29269;16240;2025-07-13;5883;401
29270;16241;2024-12-15;3518;426
29271;16241;2024-12-15;3518;7
29272;16242;2025-08-12;145;416
29273;16242;2025-08-12;145;501
29274;16243;2023-04-16;1873;343
29275;16244;2024-07-13;4608;1
29276;16244;2024-07-13;4608;337
29277;16245;2023-01-22;2394;108
29278;16245;2023-01-22;2394;423
29279;16246;2025-10-24;220;341
29280;16247;2023-02-21;1939;54
29281;16248;2024-02-12;4437;387
29282;16248;2024-02-12;4437;105
29283;16249;2023-05-31;2793;235
29284;16249;2023-05-31;2793;285
29285;16249;2023-05-31;2793;119
29286;16249;2023-05-31;2793;165
29287;16250;2025-08-16;5832;302
29288;16251;2023-03-15;1041;453
29289;16252;2023-11-02;457;429
29290;16253;2025-05-20;5344;210
29291;16253;2025-05-20;5344;236
29292;16254;2024-09-11;3269;7
29293;16254;2024-09-11;3269;679
29294;16254;2024-09-11;3269;352
29295;16255;2023-08-04;2666;93
29296;16255;2023-08-04;2666;101
29297;16256;2025-10-26;1794;501
29298;16256;2025-10-26;1794;446
29299;16257;2025-09-23;2681;312
29300;16258;2025-08-15;5975;302
29301;16259;2024-09-15;3849;451
29302;16260;2025-11-23;2661;651
29303;16261;2023-03-26;4163;265
29304;16261;2023-03-26;4163;523
29305;16262;2025-11-19;1753;614
29306;16262;2025-11-19;1753;355
29307;16262;2025-11-19;1753;675
29308;16263;2025-04-13;3598;19
29309;16264;2024-08-08;1187;208
29310;16265;2023-10-16;1242;101
29311;16265;2023-10-16;1242;536
29312;16265;2023-10-16;1242;1
29313;16266;2025-03-17;3436;220
29314;16266;2025-03-17;3436;236
29315;16267;2025-01-03;4507;503
29316;16267;2025-01-03;4507;71
29317;16268;2025-08-31;1179;76
29318;16269;2025-01-14;4498;101
29319;16270;2025-04-09;158;1
29320;16270;2025-04-09;158;242
29321;16271;2024-12-24;2794;230
29322;16271;2024-12-24;2794;310
29323;16272;2025-02-09;3251;24
29324;16272;2025-02-09;3251;101
29325;16272;2025-02-09;3251;466
29326;16272;2025-02-09;3251;316
29327;16273;2024-01-26;478;507
29328;16273;2024-01-26;478;1
29329;16273;2024-01-26;478;110
29330;16274;2025-06-08;2185;480
29331;16274;2025-06-08;2185;17
29332;16274;2025-06-08;2185;307
29333;16274;2025-06-08;2185;317
29334;16275;2024-12-07;61;101
29335;16275;2024-12-07;61;469
29336;16275;2024-12-07;61;235
29337;16275;2024-12-07;61;269
29338;16275;2024-12-07;61;641
29339;16276;2024-10-28;5128;502
29340;16277;2023-05-09;3658;335
29341;16277;2023-05-09;3658;502
29342;16277;2023-05-09;3658;679
29343;16277;2023-05-09;3658;381
29344;16277;2023-05-09;3658;88
29345;16278;2025-05-19;4040;299
29346;16279;2024-07-29;575;3
29347;16279;2024-07-29;575;310
29348;16280;2024-02-08;2306;517
29349;16281;2023-06-08;536;463
29350;16281;2023-06-08;536;94
29351;16281;2023-06-08;536;603
29352;16282;2023-06-15;4088;52
29353;16283;2025-03-09;3129;101
29354;16283;2025-03-09;3129;453
29355;16283;2025-03-09;3129;257
29356;16284;2025-03-03;3136;1
29357;16285;2024-05-14;194;101
29358;16285;2024-05-14;194;1
29359;16286;2023-08-01;2660;502
29360;16287;2023-06-22;4273;503
29361;16287;2023-06-22;4273;285
29362;16287;2023-06-22;4273;630
29363;16288;2025-01-18;1254;105
29364;16289;2024-12-02;5232;103
29365;16289;2024-12-02;5232;7
29366;16290;2023-03-02;4215;94
29367;16290;2023-03-02;4215;603
29368;16291;2024-11-17;4629;39
29369;16292;2025-04-25;4483;257
29370;16293;2024-08-24;2184;1
29371;16294;2023-06-09;2102;52
29372;16295;2025-06-03;5116;656
29373;16295;2025-06-03;5116;416
29374;16295;2025-06-03;5116;304
29375;16296;2025-02-12;2594;480
29376;16297;2023-10-27;3650;384
29377;16297;2023-10-27;3650;101
29378;16297;2023-10-27;3650;254
29379;16298;2023-05-18;3579;502
29380;16298;2023-05-18;3579;329
29381;16298;2023-05-18;3579;422
29382;16299;2023-07-31;1736;375
29383;16299;2023-07-31;1736;100
29384;16300;2023-01-21;1153;52
29385;16300;2023-01-21;1153;685
29386;16301;2023-01-14;2261;310
29387;16302;2023-02-01;5176;526
29388;16302;2023-02-01;5176;486
29389;16302;2023-02-01;5176;503
29390;16303;2023-03-11;5872;519
29391;16304;2024-02-09;3327;464
29392;16304;2024-02-09;3327;166
29393;16304;2024-02-09;3327;636
29394;16305;2025-05-24;68;29
29395;16306;2024-08-08;1683;437
29396;16306;2024-08-08;1683;295
29397;16307;2024-08-09;1667;345
29398;16308;2024-03-30;3669;414
29399;16308;2024-03-30;3669;451
29400;16309;2024-12-23;2081;348
29401;16310;2025-07-22;2372;325
29402;16311;2025-09-04;6171;101
29403;16311;2025-09-04;6171;1
29404;16312;2025-01-06;996;382
29405;16312;2025-01-06;996;1
29406;16313;2025-03-24;2617;239
29407;16314;2025-05-10;2082;337
29408;16315;2023-05-02;1052;94
29409;16316;2024-03-25;6172;101
29410;16316;2024-03-25;6172;395
29411;16317;2023-02-25;5346;537
29412;16317;2023-02-25;5346;603
29413;16318;2023-01-02;4204;52
29414;16318;2023-01-02;4204;263
29415;16318;2023-01-02;4204;95
29416;16319;2024-06-05;5589;531
29417;16319;2024-06-05;5589;1
29418;16320;2025-12-22;3971;201
29419;16321;2023-03-02;5064;513
29420;16322;2024-12-11;5914;580
29421;16323;2025-10-26;5238;3
29422;16323;2025-10-26;5238;103
29423;16323;2025-10-26;5238;71
29424;16324;2024-09-30;2592;268
29425;16324;2024-09-30;2592;208
29426;16324;2024-09-30;2592;415
29427;16324;2024-09-30;2592;227
29428;16325;2023-01-23;4473;630
29429;16326;2025-02-28;2160;310
29430;16326;2025-02-28;2160;545
29431;16327;2025-11-27;1619;302
29432;16328;2025-09-18;4026;207
29433;16328;2025-09-18;4026;614
29434;16328;2025-09-18;4026;403
29435;16329;2024-11-09;4323;320
29436;16329;2024-11-09;4323;532
29437;16330;2024-10-27;948;1
29438;16331;2023-07-16;826;285
29439;16331;2023-07-16;826;101
29440;16332;2024-10-12;5920;503
29441;16333;2023-04-05;5548;644
29442;16334;2025-06-18;1930;102
29443;16335;2024-07-04;6221;116
29444;16336;2023-07-13;3855;99
29445;16337;2024-12-21;2842;427
29446;16338;2024-02-26;3674;680
29447;16339;2023-04-07;2585;455
29448;16339;2023-04-07;2585;95
29449;16339;2023-04-07;2585;54
29450;16340;2023-07-18;680;328
29451;16340;2023-07-18;680;71
29452;16341;2023-11-10;4608;1
29453;16342;2025-08-07;1006;418
29454;16343;2024-05-09;5794;493
29455;16344;2023-03-28;1870;362
29456;16345;2025-09-07;4873;201
29457;16345;2025-09-07;4873;2
29458;16346;2025-09-01;1216;320
29459;16347;2023-06-17;5494;685
29460;16347;2023-06-17;5494;111
29461;16348;2025-03-05;1522;607
29462;16349;2023-04-09;5390;321
29463;16349;2023-04-09;5390;345
29464;16350;2025-07-28;4977;441
29465;16350;2025-07-28;4977;203
29466;16350;2025-07-28;4977;631
29467;16351;2025-09-15;608;1
29468;16352;2023-04-23;6044;235
29469;16353;2023-04-07;388;101
29470;16354;2024-02-18;1314;619
29471;16355;2023-03-06;264;414
29472;16355;2023-03-06;264;682
29473;16356;2024-07-08;3926;618
29474;16356;2024-07-08;3926;169
29475;16357;2023-08-02;3177;603
29476;16357;2023-08-02;3177;254
29477;16358;2025-02-18;711;248
29478;16358;2025-02-18;711;3
29479;16359;2023-02-11;5603;121
29480;16360;2025-08-15;1373;519
29481;16361;2025-05-06;1641;604
29482;16362;2024-08-11;2184;254
29483;16363;2023-05-11;2371;99
29484;16363;2023-05-11;2371;390
29485;16364;2024-06-09;5239;448
29486;16364;2024-06-09;5239;350
29487;16365;2024-02-02;1752;1
29488;16365;2024-02-02;1752;96
29489;16365;2024-02-02;1752;388
29490;16366;2023-09-11;1417;129
29491;16366;2023-09-11;1417;288
29492;16367;2024-06-24;4020;250
29493;16367;2024-06-24;4020;153
29494;16368;2025-09-01;3279;539
29495;16369;2023-12-26;1058;386
29496;16370;2025-01-25;6219;54
29497;16371;2024-10-11;552;342
29498;16371;2024-10-11;552;86
29499;16372;2024-03-17;3210;310
29500;16372;2024-03-17;3210;383
29501;16373;2023-08-13;2067;320
29502;16373;2023-08-13;2067;394
29503;16374;2024-05-14;4142;343
29504;16374;2024-05-14;4142;3
29505;16374;2024-05-14;4142;109
29506;16375;2023-12-13;572;582
29507;16375;2023-12-13;572;248
29508;16375;2023-12-13;572;1
29509;16376;2024-01-30;1952;503
29510;16376;2024-01-30;1952;321
29511;16377;2023-11-28;3709;101
29512;16377;2023-11-28;3709;118
29513;16378;2023-11-10;4904;121
29514;16378;2023-11-10;4904;108
29515;16379;2023-09-24;4336;351
29516;16380;2024-07-25;5289;3
29517;16380;2024-07-25;5289;608
29518;16380;2024-07-25;5289;471
29519;16381;2023-02-03;5017;265
29520;16381;2023-02-03;5017;93
29521;16382;2024-02-01;4104;608
29522;16382;2024-02-01;4104;346
29523;16382;2024-02-01;4104;502
29524;16383;2023-06-17;1493;71
29525;16384;2023-12-16;237;464
29526;16384;2023-12-16;237;111
29527;16385;2023-09-28;1050;64
29528;16385;2023-09-28;1050;507
29529;16385;2023-09-28;1050;95
29530;16385;2023-09-28;1050;350
29531;16385;2023-09-28;1050;623
29532;16385;2023-09-28;1050;451
29533;16386;2024-11-13;3363;154
29534;16386;2024-11-13;3363;385
29535;16386;2024-11-13;3363;564
29536;16386;2024-11-13;3363;260
29537;16387;2025-10-27;2224;408
29538;16387;2025-10-27;2224;322
29539;16388;2023-11-20;6073;473
29540;16388;2023-11-20;6073;579
29541;16389;2024-07-10;4923;64
29542;16389;2024-07-10;4923;502
29543;16390;2025-02-09;3714;235
29544;16390;2025-02-09;3714;374
29545;16391;2024-05-17;1728;1
29546;16391;2024-05-17;1728;103
29547;16391;2024-05-17;1728;52
29548;16392;2025-10-09;5366;645
29549;16393;2024-01-20;2525;335
29550;16393;2024-01-20;2525;265
29551;16393;2024-01-20;2525;235
29552;16394;2024-07-08;1949;285
29553;16394;2024-07-08;1949;338
29554;16395;2025-10-16;3211;303
29555;16395;2025-10-16;3211;511
29556;16396;2023-09-17;2260;343
29557;16397;2024-11-18;2800;251
29558;16398;2023-07-07;83;71
29559;16398;2023-07-07;83;248
29560;16399;2023-01-13;698;71
29561;16399;2023-01-13;698;88
29562;16399;2023-01-13;698;687
29563;16400;2024-02-09;2956;328
29564;16401;2025-08-22;5261;203
29565;16402;2025-10-23;256;207
29566;16402;2025-10-23;256;205
29567;16403;2023-11-02;1971;513
29568;16404;2023-11-12;5049;321
29569;16404;2023-11-12;5049;1
29570;16405;2023-02-11;4871;440
29571;16405;2023-02-11;4871;502
29572;16406;2023-06-21;2384;100
29573;16406;2023-06-21;2384;603
29574;16407;2023-02-14;4;550
29575;16407;2023-02-14;4;235
29576;16408;2025-06-20;532;105
29577;16408;2025-06-20;532;106
29578;16409;2025-10-03;3939;507
29579;16410;2025-08-18;6026;201
29580;16411;2023-08-01;6090;546
29581;16412;2025-06-07;4195;15
29582;16413;2025-06-06;5963;43
29583;16413;2025-06-06;5963;470
29584;16414;2025-08-24;1675;13
29585;16414;2025-08-24;1675;612
29586;16414;2025-08-24;1675;302
29587;16415;2025-11-11;1002;501
29588;16416;2024-02-15;1664;1
29589;16417;2023-07-12;2422;248
29590;16417;2023-07-12;2422;100
29591;16417;2023-07-12;2422;612
29592;16418;2024-01-06;2405;414
29593;16418;2024-01-06;2405;263
29594;16418;2024-01-06;2405;1
29595;16419;2025-11-22;5112;202
29596;16419;2025-11-22;5112;8
29597;16420;2024-11-17;1400;320
29598;16420;2024-11-17;1400;329
29599;16420;2024-11-17;1400;309
29600;16420;2024-11-17;1400;355
29601;16421;2024-12-20;5154;664
29602;16422;2024-07-28;169;310
29603;16423;2024-11-13;1811;471
29604;16423;2024-11-13;1811;96
29605;16424;2025-11-04;4900;208
29606;16424;2025-11-04;4900;604
29607;16425;2025-05-01;4668;563
29608;16426;2025-08-16;2461;401
29609;16427;2025-12-23;5605;202
29610;16427;2025-12-23;5605;206
29611;16428;2024-12-01;5642;208
29612;16428;2024-12-01;5642;276
29613;16428;2024-12-01;5642;233
29614;16429;2025-04-12;5049;424
29615;16429;2025-04-12;5049;303
29616;16430;2024-01-12;669;101
29617;16431;2023-05-16;2095;100
29618;16431;2023-05-16;2095;527
29619;16432;2024-11-04;3938;254
29620;16432;2024-11-04;3938;103
29621;16432;2024-11-04;3938;288
29622;16433;2025-03-01;5599;101
29623;16434;2023-11-18;2777;254
29624;16435;2025-09-25;5790;13
29625;16436;2025-12-30;2229;401
29626;16436;2025-12-30;2229;202
29627;16436;2025-12-30;2229;301
29628;16437;2024-06-28;2904;250
29629;16438;2025-10-20;4909;110
29630;16439;2023-06-08;3754;629
29631;16439;2023-06-08;3754;295
29632;16439;2023-06-08;3754;426
29633;16440;2025-04-15;1138;513
29634;16440;2025-04-15;1138;480
29635;16440;2025-04-15;1138;308
29636;16441;2024-11-30;3248;265
29637;16442;2024-02-04;2143;289
29638;16442;2024-02-04;2143;1
29639;16443;2024-11-27;2769;328
29640;16443;2024-11-27;2769;510
29641;16444;2025-03-22;4920;507
29642;16444;2025-03-22;4920;631
29643;16445;2025-03-03;3908;106
29644;16446;2024-12-03;2635;508
29645;16447;2024-09-13;448;250
29646;16447;2024-09-13;448;254
29647;16447;2024-09-13;448;208
29648;16448;2023-08-31;2372;370
29649;16448;2023-08-31;2372;329
29650;16449;2023-05-05;2652;384
29651;16449;2023-05-05;2652;347
29652;16450;2025-03-07;1559;335
29653;16450;2025-03-07;1559;46
29654;16450;2025-03-07;1559;310
29655;16450;2025-03-07;1559;19
29656;16451;2023-08-01;1786;344
29657;16451;2023-08-01;1786;338
29658;16452;2025-12-19;278;650
29659;16453;2025-10-08;5777;386
29660;16453;2025-10-08;5777;306
29661;16454;2023-11-15;5900;632
29662;16454;2023-11-15;5900;482
29663;16455;2024-07-31;6118;678
29664;16456;2023-12-14;6145;1
29665;16456;2023-12-14;6145;248
29666;16457;2025-02-11;2300;326
29667;16458;2025-01-01;2253;233
29668;16459;2023-09-13;5261;119
29669;16459;2023-09-13;5261;507
29670;16460;2024-06-05;1846;309
29671;16460;2024-06-05;1846;334
29672;16460;2024-06-05;1846;337
29673;16460;2024-06-05;1846;3
29674;16461;2025-08-31;2714;14
29675;16461;2025-08-31;2714;401
29676;16461;2025-08-31;2714;302
29677;16462;2025-03-06;3882;208
29678;16462;2025-03-06;3882;248
29679;16462;2025-03-06;3882;406
29680;16463;2023-04-25;5210;503
29681;16463;2023-04-25;5210;463
29682;16463;2023-04-25;5210;568
29683;16464;2025-08-13;4354;5
29684;16464;2025-08-13;4354;613
29685;16465;2023-11-08;3679;481
29686;16465;2023-11-08;3679;531
29687;16466;2025-01-27;5651;129
29688;16466;2025-01-27;5651;226
29689;16467;2023-12-31;3292;285
29690;16468;2023-04-06;6060;101
29691;16469;2024-08-01;1990;223
29692;16470;2024-07-24;648;603
29693;16471;2023-10-27;577;285
29694;16472;2024-02-20;3101;109
29695;16472;2024-02-20;3101;1
29696;16472;2024-02-20;3101;310
29697;16472;2024-02-20;3101;93
29698;16472;2024-02-20;3101;52
29699;16473;2025-03-15;2978;406
29700;16473;2025-03-15;2978;253
29701;16474;2024-11-11;3987;510
29702;16474;2024-11-11;3987;1
29703;16475;2023-08-01;728;99
29704;16476;2025-08-04;4470;11
29705;16476;2025-08-04;4470;506
29706;16477;2025-08-07;1107;2
29707;16477;2025-08-07;1107;425
29708;16478;2023-04-09;5539;481
29709;16478;2023-04-09;5539;614
29710;16479;2025-08-13;5294;118
29711;16480;2024-09-01;4107;265
29712;16481;2023-01-24;2172;94
29713;16482;2024-07-16;2618;295
29714;16482;2024-07-16;2618;502
29715;16482;2024-07-16;2618;614
29716;16482;2024-07-16;2618;208
29717;16483;2025-04-30;5196;108
29718;16483;2025-04-30;5196;220
29719;16483;2025-04-30;5196;282
29720;16484;2025-11-15;234;201
29721;16484;2025-11-15;234;12
29722;16485;2023-05-01;5844;639
29723;16485;2023-05-01;5844;553
29724;16486;2024-09-17;3098;1
29725;16486;2024-09-17;3098;7
29726;16487;2023-06-01;3727;537
29727;16487;2023-06-01;3727;289
29728;16487;2023-06-01;3727;354
29729;16488;2023-10-15;2110;422
29730;16489;2025-06-19;5295;229
29731;16490;2024-10-10;4486;335
29732;16490;2024-10-10;4486;1
29733;16491;2023-12-15;1346;265
29734;16491;2023-12-15;1346;1
29735;16492;2023-01-01;3268;263
29736;16493;2023-07-30;1261;52
29737;16493;2023-07-30;1261;545
29738;16493;2023-07-30;1261;338
29739;16494;2023-06-03;3612;64
29740;16494;2023-06-03;3612;52
29741;16494;2023-06-03;3612;422
29742;16494;2023-06-03;3612;285
29743;16495;2025-11-02;5427;103
29744;16495;2025-11-02;5427;9
29745;16496;2024-03-11;4082;375
29746;16496;2024-03-11;4082;99
29747;16496;2024-03-11;4082;1
29748;16497;2024-11-14;550;550
29749;16497;2024-11-14;550;276
29750;16497;2024-11-14;550;437
29751;16497;2024-11-14;550;552
29752;16498;2025-11-24;625;501
29753;16499;2023-12-12;3332;502
29754;16499;2023-12-12;3332;1
29755;16500;2025-03-03;5931;1
29756;16501;2023-12-27;3464;335
29757;16501;2023-12-27;3464;526
29758;16502;2023-11-17;3157;347
29759;16502;2023-11-17;3157;1
29760;16502;2023-11-17;3157;452
29761;16502;2023-11-17;3157;543
29762;16502;2023-11-17;3157;508
29763;16502;2023-11-17;3157;502
29764;16503;2025-01-19;3859;502
29765;16503;2025-01-19;3859;510
29766;16503;2025-01-19;3859;665
29767;16504;2024-06-06;4415;615
29768;16505;2023-08-09;4595;503
29769;16506;2024-05-14;926;625
29770;16507;2025-01-31;633;531
29771;16507;2025-01-31;633;695
29772;16508;2024-07-09;4102;3
29773;16509;2024-08-07;3567;463
29774;16510;2023-07-20;4028;544
29775;16511;2024-05-20;191;1
29776;16512;2023-04-25;1125;422
29777;16513;2023-03-15;3917;310
29778;16513;2023-03-15;3917;52
29779;16513;2023-03-15;3917;375
29780;16514;2025-01-13;2211;46
29781;16515;2025-03-28;6213;1
29782;16515;2025-03-28;6213;490
29783;16516;2024-04-20;2337;429
29784;16516;2024-04-20;2337;619
29785;16517;2024-03-15;2679;97
29786;16518;2024-05-26;1079;71
29787;16518;2024-05-26;1079;370
29788;16519;2024-06-21;853;208
29789;16519;2024-06-21;853;309
29790;16519;2024-06-21;853;101
29791;16520;2023-01-08;4398;491
29792;16521;2024-12-04;4818;108
29793;16521;2024-12-04;4818;466
29794;16522;2024-08-25;4460;208
29795;16523;2024-06-22;3739;227
29796;16523;2024-06-22;3739;191
29797;16524;2025-03-29;2953;502
29798;16524;2025-03-29;2953;378
29799;16525;2024-01-23;2206;248
29800;16526;2024-04-06;4202;1
29801;16526;2024-04-06;4202;338
29802;16527;2023-04-02;4619;536
29803;16528;2023-12-19;160;285
29804;16529;2023-11-04;5759;350
29805;16530;2023-01-07;4154;513
29806;16531;2023-10-19;445;473
29807;16531;2023-10-19;445;328
29808;16532;2023-08-26;416;683
29809;16533;2024-05-01;2911;502
29810;16534;2023-01-30;774;88
29811;16534;2023-01-30;774;125
29812;16535;2025-10-16;4274;601
29813;16535;2025-10-16;4274;402
29814;16535;2025-10-16;4274;6
29815;16536;2023-06-02;926;649
29816;16537;2023-06-16;1389;118
29817;16538;2025-08-14;4389;14
29818;16539;2023-10-15;4174;1
29819;16540;2024-11-16;2237;124
29820;16541;2023-05-10;911;52
29821;16541;2023-05-10;911;235
29822;16541;2023-05-10;911;697
29823;16542;2023-04-21;4633;354
29824;16543;2023-06-14;5322;265
29825;16543;2023-06-14;5322;64
29826;16544;2025-10-19;2504;101
29827;16545;2024-11-26;2206;517
29828;16546;2025-06-15;1976;505
29829;16546;2025-06-15;1976;615
29830;16547;2025-06-07;4695;305
29831;16547;2025-06-07;4695;412
29832;16548;2023-01-22;1582;502
29833;16548;2023-01-22;1582;433
29834;16548;2023-01-22;1582;566
29835;16549;2023-02-24;5044;87
29836;16550;2025-07-21;6129;343
29837;16550;2025-07-21;6129;2
29838;16551;2023-04-10;3789;93
29839;16551;2023-04-10;3789;627
29840;16552;2025-06-13;2499;606
29841;16552;2025-06-13;2499;34
29842;16552;2025-06-13;2499;15
29843;16553;2024-06-16;1826;548
29844;16554;2023-03-05;5861;310
29845;16554;2023-03-05;5861;88
29846;16555;2023-04-03;2961;52
29847;16555;2023-04-03;2961;101
29848;16555;2023-04-03;2961;452
29849;16556;2023-06-05;3561;491
29850;16556;2023-06-05;3561;263
29851;16556;2023-06-05;3561;426
29852;16557;2024-10-27;4949;429
29853;16557;2024-10-27;4949;276
29854;16558;2025-11-27;1999;201
29855;16559;2023-05-26;466;101
29856;16559;2023-05-26;466;370
29857;16560;2025-02-17;3791;427
29858;16561;2025-07-15;4521;601
29859;16561;2025-07-15;4521;404
29860;16562;2025-08-02;3216;106
29861;16562;2025-08-02;3216;512
29862;16563;2023-08-01;2539;101
29863;16564;2023-10-03;1648;248
29864;16565;2024-01-31;2650;268
29865;16566;2024-10-16;6030;508
29866;16566;2024-10-16;6030;1
29867;16567;2023-12-03;4303;1
29868;16568;2024-05-11;886;362
29869;16568;2024-05-11;886;474
29870;16569;2023-11-09;663;543
29871;16570;2023-12-19;4984;542
29872;16570;2023-12-19;4984;341
29873;16571;2023-08-02;5931;52
29874;16572;2023-01-26;2679;138
29875;16573;2023-03-12;1749;429
29876;16574;2025-09-24;4016;2
29877;16574;2025-09-24;4016;333
29878;16574;2025-09-24;4016;525
29879;16575;2024-10-21;1353;1
29880;16576;2023-03-29;3738;88
29881;16577;2025-03-30;660;340
29882;16577;2025-03-30;660;502
29883;16578;2024-09-29;4493;400
29884;16578;2024-09-29;4493;221
29885;16579;2024-06-28;1660;519
